TxnID,TxnDate,UserID,StateCode,AppID,Amount,Status,BankID,TxnType,Channel,DeviceOS,SettlementDelayHours,SettlementStatus,PendingTxns,FrozenFunds,,,,,,,,,,,
678461,27-02-2024,U0049798,west_bengal,paytm,475,Success,496,P2M,App,Android,1.38,Settled,0,0,,,,,,,,,,,
678462,01-02-2024,U0462055,arunachal_pradesh,phonepe,491,Success,334,P2M,App,Android,2.07,Settled,0,0,,,,,,,,,,,
678463,01-02-2024,U0366779,delhi,phonepe,87,Success,223,P2M,App,Android,1.13,Settled,0,0,,,,,,,,,,,
678464,22-02-2024,U0357259,meghalaya,google_pay,274,Success,575,Bill,App,iOS,1.62,Settled,0,0,,,,,,,,,,,
678465,26-02-2024,U0090517,telangana,google_pay,91,Success,512,Recharge,App,Android,0.18,Settled,0,0,,,,,,,,,,,
678466,18-02-2024,U0278662,gujarat,paytm,138,Success,575,P2P,App,iOS,1.51,Settled,0,0,,,,,,,,,,,
678467,17-02-2024,U0043085,assam,phonepe,46,Success,204,P2P,App,iOS,1.14,Settled,0,0,,,,,,,,,,,
678468,22-02-2024,U0465604,delhi,google_pay,449,Success,943,P2P,App,Android,0.95,Settled,0,0,,,,,,,,,,,
678469,27-02-2024,U0063965,assam,supermoney,841,Success,592,Recharge,Web,Android,4.72,Settled,0,0,,,,,,,,,,,
678470,10-02-2024,U0138609,punjab,paytm,316,Success,190,P2M,App,Android,0.44,Settled,0,0,,,,,,,,,,,
678471,14-02-2024,U0265230,assam,phonepe,1990,Success,308,P2M,App,Android,2.7,Settled,0,0,,,,,,,,,,,
678472,11-02-2024,U0362219,madhya_pradesh,supermoney,32,Success,880,Recharge,App,iOS,1.06,Settled,0,0,,,,,,,,,,,
678473,12-02-2024,U0438452,jharkhand,google_pay,850,Failed,341,P2P,App,iOS,,Pending,0,0,,,,,,,,,,,
678474,27-02-2024,U0466076,punjab,phonepe,69,Success,629,P2M,App,Android,1.68,Settled,0,0,,,,,,,,,,,
678475,19-02-2024,U0298025,gujarat,google_pay,1065,Success,738,P2M,App,Android,4.66,Settled,0,0,,,,,,,,,,,
678476,16-02-2024,U0289478,punjab,google_pay,263,Success,897,Recharge,App,Android,1.33,Settled,0,0,,,,,,,,,,,
678477,04-02-2024,U0228840,bihar,phonepe,373,Success,403,P2M,App,Android,0.12,Settled,0,0,,,,,,,,,,,
678478,01-02-2024,U0185235,mizoram,amazon_pay,864,Success,229,P2P,App,Android,1.84,Settled,0,0,,,,,,,,,,,
678479,02-02-2024,U0463502,andhra_pradesh,bhim,686,Success,512,P2P,App,Android,2.79,Settled,0,0,,,,,,,,,,,
678480,24-02-2024,U0273029,jharkhand,amazon_pay,288,Success,938,Bill,App,Android,0.84,Settled,0,0,,,,,,,,,,,
678481,01-02-2024,U0272355,maharashtra,google_pay,138,Success,533,Recharge,App,Android,0.01,Settled,0,0,,,,,,,,,,,
678482,14-02-2024,U0247833,haryana,phonepe,659,Success,221,P2P,App,iOS,1.52,Settled,0,0,,,,,,,,,,,
678483,02-02-2024,U0064168,haryana,supermoney,463,Success,998,P2P,App,Android,2.86,Settled,0,0,,,,,,,,,,,
678484,13-02-2024,U0014971,maharashtra,google_pay,847,Success,598,Bill,App,Android,0.75,Settled,0,0,,,,,,,,,,,
678485,17-02-2024,U0299405,uttar_pradesh,supermoney,3120,Success,269,P2M,App,iOS,1.27,Settled,0,0,,,,,,,,,,,
678486,19-02-2024,U0426691,andhra_pradesh,paytm,647,Success,503,P2P,App,Android,0.47,Settled,0,0,,,,,,,,,,,
678487,07-02-2024,U0211584,kerala,amazon_pay,139,Success,257,Recharge,App,Android,0.24,Settled,0,0,,,,,,,,,,,
678488,14-02-2024,U0184116,bihar,google_pay,153,Success,838,Bill,App,iOS,0.06,Settled,0,0,,,,,,,,,,,
678489,27-02-2024,U0273076,haryana,phonepe,508,Success,483,Bill,App,Android,0.74,Settled,0,0,,,,,,,,,,,
678490,01-02-2024,U0242786,sikkim,phonepe,356,Success,561,P2P,App,iOS,1.06,Settled,0,0,,,,,,,,,,,
678491,13-02-2024,U0462506,jammu_kashmir,amazon_pay,108,Success,848,P2P,App,Android,0.95,Settled,0,0,,,,,,,,,,,
678492,06-02-2024,U0418819,jammu_kashmir,phonepe,208,Success,616,Recharge,App,Android,3.59,Settled,0,0,,,,,,,,,,,
678493,18-02-2024,U0243997,karnataka,phonepe,27,Success,307,Bill,App,Android,0.24,Settled,0,0,,,,,,,,,,,
678494,17-02-2024,U0375529,karnataka,google_pay,230,Success,440,Bill,App,Android,0.07,Settled,0,0,,,,,,,,,,,
678495,23-02-2024,U0185101,andhra_pradesh,google_pay,225,Success,656,Recharge,App,Android,3.08,Settled,0,0,,,,,,,,,,,
678496,13-02-2024,U0027787,haryana,amazon_pay,398,Failed,802,Recharge,App,Android,,Pending,0,1,,,,,,,,,,,
678497,14-02-2024,U0111156,meghalaya,google_pay,135,Success,799,Recharge,App,Android,0.96,Settled,0,0,,,,,,,,,,,
678498,09-02-2024,U0247941,nagaland,paytm,520,Success,394,Bill,App,Android,1.42,Settled,0,0,,,,,,,,,,,
678499,28-02-2024,U0481803,uttarakhand,google_pay,474,Success,142,P2P,App,iOS,0.53,Settled,0,0,,,,,,,,,,,
678500,10-02-2024,U0421396,gujarat,google_pay,34,Success,613,P2P,App,Android,2.14,Settled,0,0,,,,,,,,,,,
678501,14-02-2024,U0347296,uttarakhand,paytm,671,Success,457,P2M,App,Android,1.01,Settled,0,0,,,,,,,,,,,
678502,27-02-2024,U0200962,meghalaya,phonepe,763,Success,426,Recharge,App,Android,3.54,Settled,0,0,,,,,,,,,,,
678503,12-02-2024,U0422789,madhya_pradesh,phonepe,236,Success,348,P2P,App,Android,2.94,Settled,0,0,,,,,,,,,,,
678504,04-02-2024,U0270091,assam,supermoney,694,Success,433,Bill,App,Android,2.79,Settled,0,0,,,,,,,,,,,
678505,20-02-2024,U0408322,chandigarh,amazon_pay,264,Success,276,Bill,App,Android,0.92,Settled,0,0,,,,,,,,,,,
678506,04-02-2024,U0289658,madhya_pradesh,supermoney,49,Success,650,P2P,App,Android,4.61,Settled,0,0,,,,,,,,,,,
678507,23-02-2024,U0448122,tamil_nadu,google_pay,341,Success,194,Bill,App,Android,0.92,Settled,0,0,,,,,,,,,,,
678508,19-02-2024,U0321936,manipur,amazon_pay,104,Success,386,Recharge,App,iOS,0.1,Settled,0,0,,,,,,,,,,,
678509,05-02-2024,U0236318,uttar_pradesh,phonepe,2784,Success,416,P2M,App,Android,4.56,Settled,0,0,,,,,,,,,,,
678510,20-02-2024,U0258955,telangana,amazon_pay,1452,Success,928,P2M,Web,Android,1.3,Settled,0,0,,,,,,,,,,,
678511,21-02-2024,U0415835,uttarakhand,amazon_pay,1706,Success,595,Bill,Web,Android,2.21,Settled,0,0,,,,,,,,,,,
678512,24-02-2024,U0248864,kerala,paytm,4347,Success,870,P2P,App,Android,0.49,Settled,0,0,,,,,,,,,,,
678513,27-02-2024,U0273357,jharkhand,supermoney,666,Success,638,P2P,App,Android,0.8,Settled,0,0,,,,,,,,,,,
678514,10-02-2024,U0061129,jharkhand,phonepe,309,Success,533,P2P,App,Android,0.14,Settled,0,0,,,,,,,,,,,
678515,14-02-2024,U0496959,odisha,amazon_pay,1841,Success,841,Recharge,App,Android,1.32,Settled,0,0,,,,,,,,,,,
678516,06-02-2024,U0273912,kerala,bhim,3389,Success,276,Recharge,App,Android,0.97,Settled,0,0,,,,,,,,,,,
678517,22-02-2024,U0280015,delhi,supermoney,537,Success,418,Bill,Web,Android,0.22,Settled,0,0,,,,,,,,,,,
678518,12-02-2024,U0361994,andhra_pradesh,google_pay,219,Success,187,P2P,App,Android,0.58,Settled,0,0,,,,,,,,,,,
678519,24-02-2024,U0460469,telangana,google_pay,951,Success,385,Bill,App,Android,3.02,Settled,0,0,,,,,,,,,,,
678520,21-02-2024,U0110823,karnataka,google_pay,552,Success,154,Bill,App,Android,0.44,Settled,0,0,,,,,,,,,,,
678521,29-02-2024,U0495098,tamil_nadu,paytm,96,Success,360,Bill,App,Android,1.77,Settled,0,0,,,,,,,,,,,
678522,09-02-2024,U0063638,karnataka,phonepe,395,Success,185,P2P,App,iOS,0.18,Settled,0,0,,,,,,,,,,,
678523,21-02-2024,U0137945,punjab,phonepe,94,Success,646,Recharge,Web,Android,3.66,Settled,0,0,,,,,,,,,,,
678524,18-02-2024,U0168265,nagaland,google_pay,5148,Success,683,P2M,App,iOS,0.3,Settled,0,0,,,,,,,,,,,
678525,14-02-2024,U0437285,maharashtra,supermoney,316,Success,177,P2M,App,iOS,0.02,Settled,0,0,,,,,,,,,,,
678526,17-02-2024,U0025178,maharashtra,phonepe,685,Success,267,P2M,App,iOS,0.07,Settled,0,0,,,,,,,,,,,
678527,11-02-2024,U0263372,assam,paytm,226,Success,766,Bill,App,Android,1.62,Settled,0,0,,,,,,,,,,,
678528,03-02-2024,U0117708,punjab,paytm,102,Pending,134,P2M,Web,Android,,Pending,1,2,,,,,,,,,,,
678529,25-02-2024,U0069792,kerala,phonepe,46,Success,553,Recharge,App,Android,0.44,Settled,0,0,,,,,,,,,,,
678530,12-02-2024,U0459900,kerala,google_pay,784,Success,616,Bill,App,Android,0.08,Settled,0,0,,,,,,,,,,,
678531,06-02-2024,U0162190,bihar,google_pay,524,Success,929,P2P,Web,Other,0.58,Settled,0,0,,,,,,,,,,,
678532,25-02-2024,U0242002,assam,google_pay,144,Success,222,Bill,App,Android,0.62,Settled,0,0,,,,,,,,,,,
678533,08-02-2024,U0217264,madhya_pradesh,google_pay,1406,Success,618,P2P,App,Android,0.59,Settled,0,0,,,,,,,,,,,
678534,25-02-2024,U0358681,gujarat,google_pay,1320,Success,639,Bill,App,iOS,0.64,Settled,0,0,,,,,,,,,,,
678535,05-02-2024,U0485733,delhi,phonepe,1050,Success,115,P2M,Web,Android,1.44,Settled,0,0,,,,,,,,,,,
678536,23-02-2024,U0006683,manipur,phonepe,627,Success,307,P2M,App,Android,4.73,Settled,0,0,,,,,,,,,,,
678537,15-02-2024,U0419760,jammu_kashmir,supermoney,73,Success,746,Bill,App,Android,1.26,Settled,0,0,,,,,,,,,,,
678538,05-02-2024,U0311931,meghalaya,phonepe,1094,Success,669,P2P,Web,iOS,1.53,Settled,0,0,,,,,,,,,,,
678539,23-02-2024,U0343050,meghalaya,supermoney,2511,Success,438,P2M,App,Android,1.46,Settled,0,0,,,,,,,,,,,
678540,15-02-2024,U0078481,jammu_kashmir,google_pay,533,Success,387,Recharge,App,Other,0.08,Settled,0,0,,,,,,,,,,,
678541,28-02-2024,U0498148,maharashtra,phonepe,186,Success,314,P2P,App,iOS,4.64,Settled,0,0,,,,,,,,,,,
678542,20-02-2024,U0197836,gujarat,phonepe,541,Success,290,Recharge,App,Android,4.74,Settled,0,0,,,,,,,,,,,
678543,13-02-2024,U0247247,madhya_pradesh,google_pay,401,Success,688,Bill,App,Android,0.7,Settled,0,0,,,,,,,,,,,
678544,29-02-2024,U0216465,telangana,google_pay,826,Failed,698,Bill,App,Android,,Pending,0,0,,,,,,,,,,,
678545,03-02-2024,U0105083,assam,google_pay,110,Success,539,Bill,App,Android,0.88,Settled,0,0,,,,,,,,,,,
678546,03-02-2024,U0209866,assam,phonepe,375,Success,194,P2P,App,Android,0.03,Settled,0,0,,,,,,,,,,,
678547,26-02-2024,U0258640,telangana,phonepe,771,Success,501,P2P,App,Android,1.59,Settled,0,0,,,,,,,,,,,
678548,03-02-2024,U0196107,bihar,paytm,102,Success,900,Recharge,App,iOS,0.34,Settled,0,0,,,,,,,,,,,
678549,22-02-2024,U0130234,chhattisgarh,phonepe,156,Success,639,P2P,App,Android,2.55,Settled,0,0,,,,,,,,,,,
678550,17-02-2024,U0461250,punjab,paytm,757,Success,437,Recharge,App,iOS,0.94,Settled,0,0,,,,,,,,,,,
678551,20-02-2024,U0309208,assam,google_pay,475,Success,274,P2P,App,iOS,1.34,Settled,0,0,,,,,,,,,,,
678552,27-02-2024,U0344496,madhya_pradesh,phonepe,389,Success,387,Recharge,Web,Android,1.8,Settled,0,0,,,,,,,,,,,
678553,12-02-2024,U0344276,andhra_pradesh,google_pay,2177,Success,210,Recharge,App,Android,0.98,Settled,0,0,,,,,,,,,,,
678554,21-02-2024,U0225993,goa,google_pay,1447,Failed,943,P2P,Web,iOS,,Pending,0,0,,,,,,,,,,,
678555,20-02-2024,U0185540,chhattisgarh,paytm,401,Success,554,Bill,Web,Android,1.65,Settled,0,0,,,,,,,,,,,
678556,29-02-2024,U0052833,jharkhand,amazon_pay,256,Success,119,Bill,App,Android,1.2,Settled,0,0,,,,,,,,,,,
678557,05-02-2024,U0298199,chandigarh,bhim,2690,Success,399,Recharge,App,iOS,0.61,Settled,0,0,,,,,,,,,,,
678558,02-02-2024,U0329679,sikkim,bhim,793,Success,980,P2M,App,iOS,0.21,Settled,0,0,,,,,,,,,,,
678559,09-02-2024,U0032275,goa,phonepe,524,Success,113,P2P,App,Android,0.24,Settled,0,0,,,,,,,,,,,
678560,18-02-2024,U0203030,delhi,paytm,993,Failed,306,Recharge,App,Android,,Pending,0,1,,,,,,,,,,,
678561,19-02-2024,U0371215,haryana,google_pay,95,Success,244,Recharge,Web,Android,1.08,Settled,0,0,,,,,,,,,,,
678562,18-02-2024,U0411753,nagaland,google_pay,327,Success,237,Bill,App,Android,1.06,Settled,0,0,,,,,,,,,,,
678563,19-02-2024,U0404294,nagaland,phonepe,603,Success,419,Bill,App,Android,0.09,Settled,0,0,,,,,,,,,,,
678564,17-02-2024,U0041074,kerala,google_pay,698,Success,383,Bill,App,iOS,5.27,Settled,0,0,,,,,,,,,,,
678565,04-02-2024,U0398495,uttarakhand,amazon_pay,1169,Success,108,Recharge,App,Android,0.23,Settled,0,0,,,,,,,,,,,
678566,02-02-2024,U0074280,gujarat,amazon_pay,798,Success,704,P2M,Web,Android,2.44,Settled,0,0,,,,,,,,,,,
678567,16-02-2024,U0082664,tripura,google_pay,226,Success,180,P2M,App,Android,1.49,Settled,0,0,,,,,,,,,,,
678568,20-02-2024,U0220560,karnataka,phonepe,709,Success,199,P2P,App,Android,0.95,Settled,0,0,,,,,,,,,,,
678569,11-02-2024,U0165428,uttarakhand,phonepe,471,Success,971,Recharge,App,Android,0.66,Settled,0,0,,,,,,,,,,,
678570,26-02-2024,U0113192,andhra_pradesh,amazon_pay,145,Success,532,Recharge,App,Android,1.71,Settled,0,0,,,,,,,,,,,
678571,04-02-2024,U0128355,nagaland,paytm,204,Success,495,Recharge,App,Android,0.01,Settled,0,0,,,,,,,,,,,
678572,25-02-2024,U0127888,chandigarh,paytm,91,Success,477,Recharge,App,Android,0.23,Settled,0,0,,,,,,,,,,,
678573,04-02-2024,U0471634,punjab,google_pay,146,Success,118,P2P,App,Android,0.19,Settled,0,0,,,,,,,,,,,
678574,09-02-2024,U0452747,kerala,paytm,405,Success,443,Bill,App,Android,0.67,Settled,0,0,,,,,,,,,,,
678575,17-02-2024,U0434391,odisha,phonepe,892,Success,889,P2P,App,Android,0.14,Settled,0,0,,,,,,,,,,,
678576,16-02-2024,U0323789,jammu_kashmir,google_pay,299,Success,693,P2P,Web,Android,0.14,Settled,0,0,,,,,,,,,,,
678577,19-02-2024,U0470329,assam,phonepe,230,Success,864,P2P,App,Android,5.58,Settled,0,0,,,,,,,,,,,
678578,25-02-2024,U0259793,karnataka,google_pay,143,Success,927,P2M,App,iOS,3.18,Settled,0,0,,,,,,,,,,,
678579,27-02-2024,U0300070,punjab,paytm,1695,Success,714,Bill,Web,Android,0.2,Settled,0,0,,,,,,,,,,,
678580,29-02-2024,U0496547,uttar_pradesh,google_pay,221,Success,963,P2P,App,Android,3.12,Settled,0,0,,,,,,,,,,,
678581,15-02-2024,U0128335,punjab,google_pay,145,Success,905,P2P,App,Android,8.56,Settled,0,0,,,,,,,,,,,
678582,01-02-2024,U0049387,sikkim,google_pay,376,Success,311,P2P,App,Android,0.32,Settled,0,0,,,,,,,,,,,
678583,28-02-2024,U0216910,karnataka,google_pay,4107,Success,229,P2M,App,iOS,6.27,Settled,0,0,,,,,,,,,,,
678584,11-02-2024,U0086078,uttar_pradesh,google_pay,58,Success,208,P2M,App,Android,1.54,Settled,0,0,,,,,,,,,,,
678585,15-02-2024,U0220474,uttarakhand,paytm,150,Success,617,Recharge,App,iOS,1.71,Settled,0,0,,,,,,,,,,,
678586,28-02-2024,U0192493,jammu_kashmir,phonepe,56,Failed,546,P2P,App,Android,,Pending,0,0,,,,,,,,,,,
678587,05-02-2024,U0312997,madhya_pradesh,google_pay,313,Success,756,P2M,App,Other,0.12,Settled,0,0,,,,,,,,,,,
678588,10-02-2024,U0469517,bihar,paytm,202,Success,653,Recharge,App,Android,0.95,Settled,0,0,,,,,,,,,,,
678589,07-02-2024,U0058422,karnataka,paytm,113,Success,561,P2M,App,Android,2.11,Settled,0,0,,,,,,,,,,,
678590,26-02-2024,U0327918,haryana,bhim,1121,Success,258,Recharge,App,iOS,0.76,Settled,0,0,,,,,,,,,,,
678591,11-02-2024,U0357106,karnataka,paytm,282,Success,605,Recharge,Web,Android,0.02,Settled,0,0,,,,,,,,,,,
678592,14-02-2024,U0178999,uttarakhand,supermoney,826,Success,249,Recharge,App,Android,3.32,Settled,0,0,,,,,,,,,,,
678593,29-02-2024,U0256685,jharkhand,amazon_pay,529,Success,214,Bill,App,Android,0.13,Settled,0,0,,,,,,,,,,,
678594,23-02-2024,U0140781,uttar_pradesh,phonepe,105,Success,797,Recharge,App,iOS,1.38,Settled,0,0,,,,,,,,,,,
678595,25-02-2024,U0126883,sikkim,phonepe,2025,Success,527,P2M,App,Android,0.92,Settled,0,0,,,,,,,,,,,
678596,22-02-2024,U0029363,meghalaya,phonepe,5151,Success,228,P2P,App,Android,1.01,Settled,0,0,,,,,,,,,,,
678597,09-02-2024,U0264172,west_bengal,google_pay,80,Success,433,P2P,App,Android,0.05,Settled,0,0,,,,,,,,,,,
678598,11-02-2024,U0085920,assam,amazon_pay,717,Success,848,Bill,App,Android,0.76,Settled,0,0,,,,,,,,,,,
678599,02-02-2024,U0237539,assam,google_pay,239,Success,585,Recharge,App,Android,0.44,Settled,0,0,,,,,,,,,,,
678600,12-02-2024,U0080590,uttarakhand,google_pay,572,Success,257,Recharge,App,Android,1.02,Settled,0,0,,,,,,,,,,,
678601,10-02-2024,U0040371,assam,phonepe,3262,Success,480,Bill,App,Android,1.79,Settled,0,0,,,,,,,,,,,
678602,16-02-2024,U0365637,punjab,amazon_pay,225,Success,767,P2M,App,Android,0.87,Settled,0,0,,,,,,,,,,,
678603,20-02-2024,U0162015,bihar,phonepe,3052,Success,905,Bill,App,Android,2.36,Settled,0,0,,,,,,,,,,,
678604,12-02-2024,U0390769,madhya_pradesh,supermoney,188,Success,488,Bill,App,Android,0.07,Settled,0,0,,,,,,,,,,,
678605,22-02-2024,U0116140,madhya_pradesh,paytm,499,Success,701,Recharge,App,iOS,3.32,Settled,0,0,,,,,,,,,,,
678606,17-02-2024,U0287813,mizoram,paytm,286,Success,531,Recharge,App,Android,0.62,Settled,0,0,,,,,,,,,,,
678607,15-02-2024,U0148746,gujarat,paytm,267,Success,726,P2P,App,Android,0.17,Settled,0,0,,,,,,,,,,,
678608,21-02-2024,U0489718,assam,phonepe,147,Success,300,Bill,App,Android,1.98,Settled,0,0,,,,,,,,,,,
678609,25-02-2024,U0183996,maharashtra,phonepe,141,Success,793,Bill,App,Other,0.99,Settled,0,0,,,,,,,,,,,
678610,27-02-2024,U0250641,uttar_pradesh,paytm,4519,Success,886,P2M,App,iOS,0.3,Settled,0,0,,,,,,,,,,,
678611,14-02-2024,U0041369,chandigarh,paytm,361,Success,634,P2P,App,iOS,1.87,Settled,0,0,,,,,,,,,,,
678612,26-02-2024,U0315783,manipur,phonepe,290,Success,376,P2P,App,Android,2.18,Settled,0,0,,,,,,,,,,,
678613,21-02-2024,U0005129,assam,google_pay,686,Success,879,Bill,App,Android,1.71,Settled,0,0,,,,,,,,,,,
678614,09-02-2024,U0011374,haryana,paytm,1376,Success,541,Recharge,App,iOS,0.15,Settled,0,0,,,,,,,,,,,
678615,04-02-2024,U0475368,haryana,google_pay,1390,Success,217,P2M,App,iOS,0.92,Settled,0,0,,,,,,,,,,,
678616,19-02-2024,U0207941,tripura,phonepe,1445,Success,738,Bill,App,Android,1.33,Settled,0,0,,,,,,,,,,,
678617,11-02-2024,U0034892,delhi,amazon_pay,302,Success,352,P2M,Web,Android,6.54,Settled,0,0,,,,,,,,,,,
678618,14-02-2024,U0198505,mizoram,phonepe,261,Success,432,Bill,App,Android,1.42,Settled,0,0,,,,,,,,,,,
678619,07-02-2024,U0249486,delhi,phonepe,331,Success,133,P2M,Web,iOS,0.15,Settled,0,0,,,,,,,,,,,
678620,21-02-2024,U0133305,kerala,google_pay,518,Success,195,P2P,App,iOS,0.3,Settled,0,0,,,,,,,,,,,
678621,14-02-2024,U0499905,jammu_kashmir,phonepe,1092,Success,867,Recharge,App,Android,0.31,Settled,0,0,,,,,,,,,,,
678622,08-02-2024,U0087269,manipur,phonepe,75,Success,928,Bill,App,Android,0.69,Settled,0,0,,,,,,,,,,,
678623,03-02-2024,U0427124,uttar_pradesh,supermoney,175,Failed,792,P2P,App,Android,,Pending,0,0,,,,,,,,,,,
678624,04-02-2024,U0147221,meghalaya,phonepe,911,Success,828,P2P,App,Android,0.31,Settled,0,0,,,,,,,,,,,
678625,03-02-2024,U0282158,west_bengal,google_pay,558,Success,423,P2M,App,Android,0.58,Settled,0,0,,,,,,,,,,,
678626,02-02-2024,U0189172,tripura,phonepe,238,Success,280,P2P,App,Android,3.01,Settled,0,0,,,,,,,,,,,
678627,26-02-2024,U0363893,maharashtra,amazon_pay,2094,Success,909,P2P,App,Android,0.07,Settled,0,0,,,,,,,,,,,
678628,15-02-2024,U0379673,chandigarh,google_pay,57,Success,475,Recharge,App,iOS,2.04,Settled,0,0,,,,,,,,,,,
678629,27-02-2024,U0481198,delhi,phonepe,276,Success,637,Bill,App,iOS,0.31,Settled,0,0,,,,,,,,,,,
678630,07-02-2024,U0390002,meghalaya,paytm,308,Success,246,P2M,Web,Android,6.15,Settled,0,0,,,,,,,,,,,
678631,21-02-2024,U0089615,karnataka,google_pay,597,Success,398,P2M,App,Android,0.31,Settled,0,0,,,,,,,,,,,
678632,20-02-2024,U0111172,kerala,phonepe,149,Success,421,P2M,Web,iOS,0.07,Settled,0,0,,,,,,,,,,,
678633,20-02-2024,U0022567,haryana,google_pay,261,Success,289,P2P,App,Android,0.16,Settled,0,0,,,,,,,,,,,
678634,04-02-2024,U0028347,rajasthan,paytm,104,Success,740,P2P,App,Android,0.24,Settled,0,0,,,,,,,,,,,
678635,10-02-2024,U0367931,mizoram,supermoney,802,Success,188,Bill,Web,Android,2.02,Settled,0,0,,,,,,,,,,,
678636,01-02-2024,U0417967,bihar,supermoney,1797,Success,981,P2M,App,Android,0.22,Settled,0,0,,,,,,,,,,,
678637,10-02-2024,U0462926,maharashtra,google_pay,75,Success,476,P2P,App,Android,2.2,Settled,0,0,,,,,,,,,,,
678638,24-02-2024,U0455096,uttarakhand,google_pay,4454,Success,227,P2M,App,iOS,0.73,Settled,0,0,,,,,,,,,,,
678639,15-02-2024,U0199117,chhattisgarh,phonepe,119,Success,357,Bill,App,Android,1.01,Settled,0,0,,,,,,,,,,,
678640,08-02-2024,U0128812,andhra_pradesh,google_pay,202,Success,492,Bill,Web,Android,2.91,Settled,0,0,,,,,,,,,,,
678641,17-02-2024,U0478287,chandigarh,paytm,95,Success,750,Bill,App,Android,5.05,Settled,0,0,,,,,,,,,,,
678642,12-02-2024,U0380953,telangana,paytm,459,Success,394,Recharge,Web,Android,1.61,Settled,0,0,,,,,,,,,,,
678643,22-02-2024,U0098731,chhattisgarh,phonepe,170,Success,437,P2P,App,iOS,0.35,Settled,0,0,,,,,,,,,,,
678644,23-02-2024,U0375960,delhi,phonepe,832,Pending,422,Bill,App,Android,,Pending,1,0,,,,,,,,,,,
678645,11-02-2024,U0431092,uttar_pradesh,amazon_pay,49,Success,481,Recharge,App,iOS,0.12,Settled,0,0,,,,,,,,,,,
678646,23-02-2024,U0109475,gujarat,phonepe,468,Success,178,Bill,Web,Android,2.45,Settled,0,0,,,,,,,,,,,
678647,29-02-2024,U0410628,haryana,phonepe,264,Success,167,P2P,App,Android,1.74,Settled,0,0,,,,,,,,,,,
678648,11-02-2024,U0192392,rajasthan,paytm,356,Success,442,Bill,App,Android,4.52,Settled,0,0,,,,,,,,,,,
678649,07-02-2024,U0056189,chandigarh,google_pay,1624,Success,726,P2P,App,Android,1.02,Settled,0,0,,,,,,,,,,,
678650,15-02-2024,U0035002,madhya_pradesh,paytm,157,Success,323,P2P,App,Android,1.25,Settled,0,0,,,,,,,,,,,
678651,22-02-2024,U0007665,delhi,phonepe,247,Success,145,Recharge,App,iOS,5.61,Settled,0,0,,,,,,,,,,,
678652,16-02-2024,U0167838,odisha,paytm,3793,Success,352,Bill,App,iOS,2.03,Settled,0,0,,,,,,,,,,,
678653,06-02-2024,U0119278,goa,paytm,197,Success,986,P2M,App,Android,2.62,Settled,0,0,,,,,,,,,,,
678654,07-02-2024,U0135944,assam,paytm,518,Success,539,Recharge,App,iOS,0.78,Settled,0,0,,,,,,,,,,,
678655,02-02-2024,U0489112,karnataka,phonepe,291,Success,932,Bill,App,Other,0.21,Settled,0,0,,,,,,,,,,,
678656,04-02-2024,U0019590,jharkhand,google_pay,121,Success,455,P2P,App,Other,0.6,Settled,0,0,,,,,,,,,,,
678657,28-02-2024,U0025867,kerala,google_pay,644,Success,580,P2M,App,Android,0.4,Settled,0,0,,,,,,,,,,,
678658,15-02-2024,U0474097,jharkhand,paytm,475,Success,804,Recharge,App,Android,0.29,Settled,0,0,,,,,,,,,,,
678659,18-02-2024,U0061007,goa,phonepe,383,Success,507,P2P,App,Android,2.25,Settled,0,0,,,,,,,,,,,
678660,11-02-2024,U0313658,karnataka,paytm,290,Success,570,Recharge,App,Android,0.3,Settled,0,0,,,,,,,,,,,
678661,01-02-2024,U0179204,karnataka,paytm,109,Success,605,P2P,App,Android,0.72,Settled,0,0,,,,,,,,,,,
678662,09-02-2024,U0277142,maharashtra,google_pay,306,Success,691,P2M,App,Android,2.85,Settled,0,0,,,,,,,,,,,
678663,11-02-2024,U0340418,uttar_pradesh,phonepe,513,Success,963,Recharge,App,Android,2.87,Settled,0,0,,,,,,,,,,,
678664,24-02-2024,U0079645,uttar_pradesh,google_pay,453,Success,181,Bill,App,Android,3.36,Settled,0,0,,,,,,,,,,,
678665,13-02-2024,U0369054,west_bengal,amazon_pay,1151,Success,374,Recharge,Web,Android,3.33,Settled,0,0,,,,,,,,,,,
678666,14-02-2024,U0294409,kerala,phonepe,1472,Success,292,Bill,App,Android,2.57,Settled,0,0,,,,,,,,,,,
678667,14-02-2024,U0404450,tamil_nadu,paytm,135,Success,456,Bill,App,Android,3.52,Settled,0,0,,,,,,,,,,,
678668,14-02-2024,U0442279,madhya_pradesh,google_pay,609,Success,159,P2M,Web,Android,1,Settled,0,0,,,,,,,,,,,
678669,12-02-2024,U0344760,delhi,phonepe,562,Success,330,P2P,App,iOS,0.98,Settled,0,0,,,,,,,,,,,
678670,19-02-2024,U0260565,chhattisgarh,google_pay,323,Success,754,Recharge,App,iOS,0.35,Settled,0,0,,,,,,,,,,,
678671,05-02-2024,U0434614,delhi,google_pay,197,Success,901,P2M,App,iOS,1.81,Settled,0,0,,,,,,,,,,,
678672,01-02-2024,U0252613,mizoram,amazon_pay,1943,Success,511,Recharge,App,Android,0.39,Settled,0,0,,,,,,,,,,,
678673,29-02-2024,U0305301,meghalaya,phonepe,3007,Success,807,P2P,App,Android,0.4,Settled,0,0,,,,,,,,,,,
